province,municipality,id,primary,secondary,lat,lng,precise,contact
Cebu,Tabogon,"Tabogon, Cebu",COMELEC Office Tabogon,"Old Municipal Bldg., Poblacion, Tabogon, Cebu",10.9399561,124.028311,TRUE,09364006908 / 09183638299
Cebu,Tabuelan,"Tabuelan, Cebu",COMELEC Office Tabuelan,"2/F Municipal Hall Bldg., Tabuelan, Cebu",10.8230154,123.872458,TRUE,9173035039
Cebu,Talisay City,"Talisay City, Cebu",COMELEC Office Talisay City,"Lower G/F, Talisay City Hall, Lawaan Ii, Talisay City, Cebu",10.25339527,123.8294708,TRUE,0998 9956001
Cebu,Toledo City,"Toledo City, Cebu",COMELEC Office Toledo City,"G/F Marcelo A. Barba Sports Complex, D. Macapagal St., Poblacion, Toledo City",10.37991364,123.6585651,FALSE,9154879976
Cebu,Tuburan,"Tuburan, Cebu",COMELEC Office Tuburan,"Municipal Hall Comp., Barangay Pob. 4, Allego St. Corner Parilla St., Tuburan, Cebu",10.72779633,123.8242951,TRUE,0927-2478204/ 09106953926
Cebu,Tudela,"Tudela, Cebu",COMELEC Office Tudela,"Southern Poblacion, Tudela, Cebu",10.63674108,124.4699973,FALSE,9455209980
Cotabato,ALAMADA,"ALAMADA, Cotabato",COMELEC Office ALAMADA,"OEO, ALAMADA",7.3797893,124.5565375,FALSE,
Cotabato,ALEOSAN,"ALEOSAN, Cotabato",COMELEC Office ALEOSAN,"OEO, ALEOSAN",7.1585808,124.5774001,FALSE,
Cotabato,ANTIPAS,"ANTIPAS, Cotabato",COMELEC Office ANTIPAS,"OEO, ANTIPAS",7.2475903,125.0550521,FALSE,
Cotabato,ARAKAN,"ARAKAN, Cotabato",COMELEC Office ARAKAN,"OEO, ARAKAN",7.3504902,125.1265058,FALSE,
Cotabato,BANISILAN,"BANISILAN, Cotabato",COMELEC Office BANISILAN,"OEO, BANISILAN",7.5040807,124.6946327,FALSE,
Cotabato,CARMEN,"CARMEN, Cotabato",COMELEC Office CARMEN,"OEO, CARMEN",7.2045108,124.795371,FALSE,
Cotabato,KABACAN,"KABACAN, Cotabato",COMELEC Office KABACAN,"OEO, KABACAN",7.1092306,124.8244964,FALSE,
Cotabato,KIDAPAWAN CITY,"KIDAPAWAN CITY, Cotabato",COMELEC Office KIDAPAWAN CITY,"OEO, KIDAPAWAN CITY",7.0095784,125.0905037,FALSE,(064)5773834
Cotabato,LIBUNGAN,"LIBUNGAN, Cotabato",COMELEC Office LIBUNGAN,"OEO, LIBUNGAN",7.2417,124.5175504,FALSE,
Cotabato,M LANG,"M LANG, Cotabato",COMELEC Office M LANG,"OEO, MLANG",6.9445655,124.8865068,FALSE,
Cotabato,MAGPET,"MAGPET, Cotabato",COMELEC Office MAGPET,"OEO, MAGPET",7.102802,125.1247716,FALSE,
Cotabato,MAKILALA,"MAKILALA, Cotabato",COMELEC Office MAKILALA,"OEO, MAKILALA",6.963452,125.0860512,FALSE,
Cotabato,MATALAM,"MATALAM, Cotabato",COMELEC Office MATALAM,"OEO, MATALAM",7.0897351,124.9022956,FALSE,
Cotabato,MIDSAYAP,"MIDSAYAP, Cotabato",COMELEC Office MIDSAYAP,"OEO, MIDSAYAP",7.1903042,124.5344495,FALSE,(064)2298774
Cotabato,PIGKAWAYAN,"PIGKAWAYAN, Cotabato",COMELEC Office PIGKAWAYAN,"OEO, PIGCAWAYAN",7.2782616,124.4243984,FALSE,
Cotabato,PIKIT,"PIKIT, Cotabato",COMELEC Office PIKIT,"OEO, PIKIT",7.0537358,124.6722475,FALSE,
Cotabato,PRESIDENT ROXAS,"PRESIDENT ROXAS, Cotabato",COMELEC Office PRESIDENT ROXAS,"OEO, PRESIDENT ROXAS",7.1577578,125.0513245,FALSE,
Cotabato,TULUNAN,"TULUNAN, Cotabato",COMELEC Office TULUNAN,"OEO, TULUNAN",6.8300214,124.8736479,FALSE,
Davao De Oro,COMPOSTELA,"COMPOSTELA, Davao De Oro",COMELEC Office COMPOSTELA,"Municipal Hall Building, Municipal Compound, Poblacion, Compostela, Davao de Oro",7.6684219,126.0841855,TRUE,9976034559
Davao De Oro,LAAK,"LAAK, Davao De Oro",COMELEC Office LAAK,"National Office Building, Poblacion, Laak, Davao de Oro",7.8164147,125.7908199,FALSE,9552556832
Davao De Oro,MABINI,"MABINI, Davao De Oro",COMELEC Office MABINI,"Municipal Hall Compound, Brgy. Cuambog (Pob.) Mabini, Davao de Oro Province",7.3084474,125.8534216,TRUE,9173069529
Davao De Oro,MACO,"MACO, Davao De Oro",COMELEC Office MACO,"2nd floor, Municipal Hall Building, Binuangan, Maco, Davao de Oro",7.3624048,125.8579543,TRUE,9362641903
Davao De Oro,MARAGUSAN,"MARAGUSAN, Davao De Oro",COMELEC Office MARAGUSAN,"Rizal St., Poblacion, Maragusan, Davao de Oro",7.3176458,126.1226535,FALSE,9171523672
Davao De Oro,MAWAB,"MAWAB, Davao De Oro",COMELEC Office MAWAB,"Purok 2, New Terminal, Poblacion, Mawab, Davao de Oro",7.5076424,125.9207138,FALSE,9173060826
Davao De Oro,MONKAYO,"MONKAYO, Davao De Oro",COMELEC Office MONKAYO,"Municipal Women Development Council Building, Municipal Compound, Poblacion, Monkayo, Davao de Oro",7.8239526,126.0536908,TRUE,9173175439
Davao De Oro,MONTEVISTA,"MONTEVISTA, Davao De Oro",COMELEC Office MONTEVISTA,"Municipal Hall, Montevista, Davao de Oro",7.7030449,125.9879183,TRUE,9499951948
Davao De Oro,NABUNTURAN,"NABUNTURAN, Davao De Oro",COMELEC Office NABUNTURAN,"Municipal Hall Building, Poblacion, Nabunturan, Davao de Oro",7.6021804,125.9687792,TRUE,9516809988
Davao De Oro,NEW BATAAN,"NEW BATAAN, Davao De Oro",COMELEC Office NEW BATAAN,"2nd Flr. Municipal Gymnasium, Municipal Compound, Cabinuangan, New Bataan, Davao de Oro",7.5480137,126.1371638,TRUE,9510268670
Davao De Oro,PANTUKAN,"PANTUKAN, Davao De Oro",COMELEC Office PANTUKAN,"1st floor, Old Municipal Building, Kingking, Pantukan, Davao de Oro",7.1270254,125.8971389,TRUE,9173154414
Davao Del Norte,Asuncion,"Asuncion, Davao Del Norte",COMELEC Office Asuncion,"PUROK 4, CAMBANOGOY, ASUNCION, DAVAO DEL NORTE",7.5382999,125.753854,FALSE,9658251631
Davao Del Norte,Braulio E Dujali,"Braulio E Dujali, Davao Del Norte",COMELEC Office Braulio E Dujali,"OFFICE OF THE ELECTION OFFICER, BRAULIIO E. DUJALI",7.4509652,125.6883181,FALSE,9978060975
Davao Del Norte,Carmen,"Carmen, Davao Del Norte",COMELEC Office Carmen,"OFFICE OF THE ELECTION OFFICER, CARMEN",7.3556822,125.7044546,FALSE,09338144109 / 09951082177
Davao Del Norte,Kapalong,"Kapalong, Davao Del Norte",COMELEC Office Kapalong,"LGU COMPOUND, MANIKI, KAPALONG, DAVAO DEL NORTE",7.5900355,125.7094812,FALSE,848071630
Davao Del Norte,New Corella,"New Corella, Davao Del Norte",COMELEC Office New Corella,"MUNICIPAL HALL COMPOUND, POBLACION, NEW CORELLA, DAVAO DEL NORTE",7.5860365,125.8225661,TRUE,9457352851
Davao Del Norte,Panabo City,"Panabo City, Davao Del Norte",COMELEC Office Panabo City,"OFFICE OF THE ELECTION OFFICER, PANABO CITY",7.29987,125.6807086,FALSE,9071893957
Davao Del Norte,Samal City,"Samal City, Davao Del Norte",COMELEC Office Samal City,"OFFICE OF THE ELECTION OFFICER, SAMAL DISTRICT, ISLAND GARDEN CITY OF SAMAL (IGACOS)",7.0780265,125.7120437,FALSE,9562992707
Davao Del Norte,San Isidro,"San Isidro, Davao Del Norte",COMELEC Office San Isidro,"PUROK MAHOGANY, SAWATA, SAN ISIDRO, DAVAO DEL NORTE",7.7475528,125.7262301,FALSE,9362111247
Davao Del Norte,Santo Tomas,"Santo Tomas, Davao Del Norte",COMELEC Office Santo Tomas,"OFFICE OF THE ELECTION OFFICER, STO. TOMAS",7.5299413,125.6210285,FALSE,9477586222
Davao Del Norte,Tagum City,"Tagum City, Davao Del Norte",COMELEC Office Tagum City,"New City Hall (Annex Building), JV Ayala Avenue, Apokon, Tagum City, Davao del Norte",7.4470234,125.8111811,TRUE,9759258602
Davao Del Norte,Talaingod,"Talaingod, Davao Del Norte",COMELEC Office Talaingod,"GMA BUILDING PUROK 6B, STO. NIÑO, TALAINGOD, DAVAO DEL NORTE",7.6310454,125.5752457,FALSE,9206125613
Davao del Sur,Bansalan,"Bansalan, Davao del Sur",COMELEC Office Bansalan,"Municipal Grounds, Pob. Bansalan, Davao Del Sur 8005",6.787652756,125.2112028,TRUE,0933 8178 188/ 0946 6725 124
Davao del Sur,Davao City,"Davao City, Davao del Sur",COMELEC Office Davao City,"Door 1, 2 & 3 PTA Bldg., Magsaysay Park",7.06442784,125.6077212,FALSE,
Davao del Sur,Digos City,"Digos City, Davao del Sur",COMELEC Office Digos City,"City Hall Compound, Corner Magsaysay-Lim St.Brgy. Zone 3, Digos City, Davao Del Sur",6.74436513,125.3563868,TRUE,0995 8679 380
Davao del Sur,Hagonoy,"Hagonoy, Davao del Sur",COMELEC Office Hagonoy,"Municipal Compound, Pob. Hagonoy, Davao Del Sur",6.688580475,125.2976839,TRUE,0999 9002 563/ 0977 2461 674
Davao del Sur,Kiblawan,"Kiblawan, Davao del Sur",COMELEC Office Kiblawan,"Municipal Grounds, Pob. Kiblawan, Davao Del Sur 8008",6.6214265,125.2578941,TRUE,0942 3600 377 / 0916 8386 024
Davao del Sur,Magsaysay,"Magsaysay, Davao del Sur",COMELEC Office Magsaysay,"Municipal Compound, Pob. Magsaysay, Davao Del Sur",6.753452661,125.1542989,TRUE,0997 6616 600
Davao del Sur,Malalag,"Malalag, Davao del Sur",COMELEC Office Malalag,"Lgu Bldg. Pob. Malalag, Davao Del Sur",6.591375846,125.4006939,FALSE,0910 6798 800
Davao del Sur,Matanao,"Matanao, Davao del Sur",COMELEC Office Matanao,"Beside Municipal Gymnasium, Municipal Compound",6.7095852,125.2177227,TRUE,9209454665
Davao del Sur,Padada,"Padada, Davao del Sur",COMELEC Office Padada,"Mun. Bldg., Nco, Padada, Davao Del Sur",6.639196558,125.3415284,TRUE,0999 9823 936/ 0910 1673 411
Davao del Sur,Santa Cruz,"Santa Cruz, Davao del Sur",COMELEC Office Santa Cruz,"Ciriaco Godoy Street, Zone III",6.833939641,125.4152348,FALSE,9075888440
Davao del Sur,Sulop,"Sulop, Davao del Sur",COMELEC Office Sulop,"ABC Hall Bldg., Sulop, Davao Del Sur",6.600295084,125.3440711,FALSE,0947 7400 139
Davao Occidental,Don Marcelino,"Don Marcelino, Davao Occidental",COMELEC Office Don Marcelino,"Municipal Bldg., Brgy. Kinanga",6.1978508,125.6977653,TRUE,
Davao Occidental,Jose Abad Santos,"Jose Abad Santos, Davao Occidental",COMELEC Office Jose Abad Santos,"Municipal Hall, Brgy. Caburan Small",5.9126142,125.6448084,TRUE,
Davao Occidental,Malita,"Malita, Davao Occidental",COMELEC Office Malita,"2/F Benjamin Bautista Sr., Manpower Bldg., Quezon St., Brgy. Poblacion",6.4143745,125.6109051,FALSE,
Davao Occidental,Santa Maria,"Santa Maria, Davao Occidental",COMELEC Office Santa Maria,"Municipal Hall Comp., Rizal Ave. St., Brgy. Poblacion",6.5537727,125.4742945,TRUE,
Davao Occidental,Sarangani,"Sarangani, Davao Occidental",COMELEC Office Sarangani,"Municipal Hall Comp., Brgy. Mabila",5.4123777,125.4215764,TRUE,
Davao Oriental,Baganga,"Baganga, Davao Oriental",COMELEC Office Baganga,"MUNICIPAL HALL BLDG., BAGANGA, DAVAO ORIENTAL",7.5748266,126.5616958,TRUE,
Davao Oriental,Banaybanay,"Banaybanay, Davao Oriental",COMELEC Office Banaybanay,"MUNICIPAL HALL BLDG., BANAYBANAY, DAVAO ORIENTAL",6.9605819,126.0073954,TRUE,
Davao Oriental,Boston,"Boston, Davao Oriental",COMELEC Office Boston,"MUNICIPAL HALL BLDG., BOSTON, DAVAO ORIENTAL",7.8697031,126.3757084,TRUE,
Davao Oriental,Caraga,"Caraga, Davao Oriental",COMELEC Office Caraga,"MUNICIPAL HALL BLDG., CARAGA, DAVAO ORIENTAL",7.3278968,126.5646286,TRUE,
Davao Oriental,Cateel,"Cateel, Davao Oriental",COMELEC Office Cateel,"MUNICIPAL HALL BLDG., CATEEL, DAVAO ORIENTAL",7.7897807,126.4525154,TRUE,
Davao Oriental,Governor Generoso,"Governor Generoso, Davao Oriental",COMELEC Office Governor Generoso,"MUNICIPAL HALL BLDG., GOV. GENEROSO, DAVAO ORIENTAL",6.6550818,126.0741181,TRUE,
Davao Oriental,Lupon,"Lupon, Davao Oriental",COMELEC Office Lupon,"MUNICIPAL HALL BLDG., LUPON, DAVAO ORIENTAL",6.9027999,126.015071,TRUE,
Davao Oriental,Manay,"Manay, Davao Oriental",COMELEC Office Manay,"MUNICIPAL HALL BLDG., MANAY, DAVAO ORIENTAL",7.214086,126.5393643,TRUE,
Davao Oriental,Mati City,"Mati City, Davao Oriental",COMELEC Office Mati City,"MUNICIPAL HALL BLDG., MATI, DAVAO ORIENTAL",6.9513743,126.216777,TRUE,
Davao Oriental,San Isidro,"San Isidro, Davao Oriental",COMELEC Office San Isidro,"MUNICIPAL HALL BLDG., SAN ISIDRO, DAVAO ORIENTAL",6.8360202,126.0868392,TRUE,
Davao Oriental,Tarragona,"Tarragona, Davao Oriental",COMELEC Office Tarragona,"MUNICIPAL HALL BLDG., TARRAGONA, DAVAO ORIENTAL",7.0486702,126.4461714,TRUE,
Dinagat Islands,BASILISA,"BASILISA, Dinagat Islands",COMELEC Office BASILISA,"MUNICIPAL HALL, BASILISA, DINAGAT ISLANDS",9.9981678,125.5098276,TRUE,
Dinagat Islands,CAGDIANAO,"CAGDIANAO, Dinagat Islands",COMELEC Office CAGDIANAO,"MUNICIPAL BLDG., BRGY. POBLACION, CAGDIANAO",9.9238959,125.6698325,TRUE,
Dinagat Islands,DINAGAT,"DINAGAT, Dinagat Islands",COMELEC Office DINAGAT,"OLD MUNICIPAL HALL, DINAGAT, DINAGAT ISLANDS",9.9612337,125.5918632,TRUE,
Dinagat Islands,LIBJO,"LIBJO, Dinagat Islands",COMELEC Office LIBJO,"MUNICIPAL BLDG., BRGY. SAN ANTONIO, LIBJO",10.1941944,125.5316075,TRUE,
Dinagat Islands,LORETO,"LORETO, Dinagat Islands",COMELEC Office LORETO,"MUNICIPAL BLDG., BRGY. POB., LORETO",10.3595571,125.5788866,TRUE,
Dinagat Islands,SAN JOSE,"SAN JOSE, Dinagat Islands",COMELEC Office SAN JOSE,"MUNICIPAL BLDG., BRGY. STA. CRUZ, SAN JOSE",10.0084315,125.5695546,TRUE,
Dinagat Islands,TUBAJON,"TUBAJON, Dinagat Islands",COMELEC Office TUBAJON,"MUNICIPAL BLDG., BRGY. TUBAJON",10.3200557,125.5589422,TRUE,
Eastern Samar,Arteche,"Arteche, Eastern Samar",COMELEC Office Arteche,"Municipal Bldg., Brgy. Central, Arteche, Northern Samar",12.2695499,125.371313,TRUE,
Eastern Samar,Balangiga,"Balangiga, Eastern Samar",COMELEC Office Balangiga,"Brgy. 3, Poblacion, Balangiga, Northern Samar",11.1074484,125.387454,FALSE,
Eastern Samar,Balangkayan,"Balangkayan, Eastern Samar",COMELEC Office Balangkayan,"Municipal Bldg.,Brgy. 4, Balangkayan, Northern Samar",11.4727743,125.5107637,TRUE,
Eastern Samar,Borongan City,"Borongan City, Eastern Samar",COMELEC Office Borongan City,"2nd Floor City Hall Bldg., Brgy. Eastern Borongan City",11.6085788,125.435328,TRUE,
Eastern Samar,Can Avid,"Can Avid, Eastern Samar",COMELEC Office Can Avid,"Municipal Bldg.,Brgy. 4, Canavid, Northern Samar",11.9968852,125.4485155,TRUE,
Eastern Samar,Dolores,"Dolores, Eastern Samar",COMELEC Office Dolores,"LGU Annex Bldg.,Brgy. 10 Dolores, Northern Samar",12.0374468,125.4831175,FALSE,
Eastern Samar,General Macarthur,"General Macarthur, Eastern Samar",COMELEC Office General Macarthur,"Municipal Bldg., Brgy. 5, General McArthur, Northern Samar",11.2453437,125.5397546,TRUE,
Eastern Samar,Giporlos,"Giporlos, Eastern Samar",COMELEC Office Giporlos,"Municipal Bldg.,Brgy. 2,Giporlos, Northern Samar",11.1210881,125.4489009,TRUE,
Eastern Samar,Guiuan,"Guiuan, Eastern Samar",COMELEC Office Guiuan,"Municipal Compound Temporary Office, Brgy. 10, Guiuan, Northern Samar",11.032665,125.7234802,TRUE,
Eastern Samar,Hernani,"Hernani, Eastern Samar",COMELEC Office Hernani,"Municipal Bldg., Brgy. Cansiledes, Hernani, Northern Samar",11.3232473,125.6190691,TRUE,
Eastern Samar,Jipapad,"Jipapad, Eastern Samar",COMELEC Office Jipapad,"Municipal Bldg., Brgy. 4, Jipapad, Northern Samar",12.2860714,125.2352904,TRUE,
Eastern Samar,Lawaan,"Lawaan, Eastern Samar",COMELEC Office Lawaan,"Municipal Bldg., Brgy. 4, Lawaan, Northern Samar",11.1403377,125.3009712,TRUE,
Eastern Samar,Llorente,"Llorente, Eastern Samar",COMELEC Office Llorente,"Municipal Bldg., Brgy. 8, Llorente, Northern Samar",11.4114053,125.5459031,TRUE,
Eastern Samar,Maslog,"Maslog, Eastern Samar",COMELEC Office Maslog,"Municipal Bldg. Brgy. 1, Maslog, Northern Samar",12.1578533,125.2471693,TRUE,
Eastern Samar,Maydolong,"Maydolong, Eastern Samar",COMELEC Office Maydolong,"Maydolong Coliseum, Brgy. 05, Maydolong, Northern Samar",11.5010385,125.5019187,FALSE,
Eastern Samar,Mercedes,"Mercedes, Eastern Samar",COMELEC Office Mercedes,"Municipal Bldg., Brgy. 1, Mercedes, Northern Samar",11.0986331,125.710348,TRUE,
Eastern Samar,Oras,"Oras, Eastern Samar",COMELEC Office Oras,"Municipal Bldg., Brgy. Butnga, Oras, Northern Samar",12.1410311,125.4408359,TRUE,
Eastern Samar,Quinapondan,"Quinapondan, Eastern Samar",COMELEC Office Quinapondan,"LGU Annex Bldg.,Brgy. 3, Quinapondan, Northern Samar",11.1577552,125.5212969,FALSE,
Eastern Samar,Salcedo,"Salcedo, Eastern Samar",COMELEC Office Salcedo,"LGU Annex Bldg., Brgy. 3, Salcedo, Northern Samar",11.1491251,125.6632611,FALSE,
Eastern Samar,San Julian,"San Julian, Eastern Samar",COMELEC Office San Julian,"National Highway, Brgy. 5, San Julian, Northern Samar",11.7542003,125.4544091,FALSE,
Eastern Samar,San Policarpo,"San Policarpo, Eastern Samar",COMELEC Office San Policarpo,"Municipal Bldg., Brgy. 3, San Policarpo, Northern Samar",12.1795889,125.5087764,TRUE,
Eastern Samar,Sulat,"Sulat, Eastern Samar",COMELEC Office Sulat,"Municipal Bldg., Brgy. Baybay Sulat, Northern Samar",11.8152123,125.4530073,TRUE,
Eastern Samar,Taft,"Taft, Eastern Samar",COMELEC Office Taft,"Municipal Bldg., Brgy. 2, Taft, Northern Samar",11.9049131,125.4164158,TRUE,
Guimaras,Buenavista,"Buenavista, Guimaras",COMELEC Office Buenavista,"New Poblacion, Buenavista, Guimaras",10.6970447,122.6479645,FALSE,9054893074
Guimaras,Jordan,"Jordan, Guimaras",COMELEC Office Jordan,"Poblacion, Jordan, Guimaras",10.6611675,122.5909592,FALSE,9297565333
Guimaras,Nueva Valencia,"Nueva Valencia, Guimaras",COMELEC Office Nueva Valencia,"Poblacion, Nueva Valencia, Guimaras",10.5265939,122.5396019,FALSE,9150724339
Guimaras,San Lorenzo,"San Lorenzo, Guimaras",COMELEC Office San Lorenzo,"Cabano, San Lorenzo, Guimaras",10.5919964,122.7021327,FALSE,9177268934
Guimaras,Sibunag,"Sibunag, Guimaras",COMELEC Office Sibunag,"Municipal Comp. Dasal, Sibunag, Guimaras",10.5036984,122.6306958,TRUE,09158489738 / 09991736153
Ifugao,Aguinaldo,"Aguinaldo, Ifugao",COMELEC Office Aguinaldo,"Municipal Bldg. Galonogon, Aguinaldo, Ifugao",16.9796827,121.3273377,TRUE,
Ifugao,Alfonso Lista,"Alfonso Lista, Ifugao",COMELEC Office Alfonso Lista,"Basement Floor, Municipal Town Hall, Sta. Maria, Alfonsolista, Ifugao",16.9258489,121.4862314,TRUE,
Ifugao,Asipulo,"Asipulo, Ifugao",COMELEC Office Asipulo,"Old Municipal Bldg. Antipolo, Asipulo, Ifugao",16.7222884,121.0664555,TRUE,
Ifugao,Banaue,"Banaue, Ifugao",COMELEC Office Banaue,"Municipal Bldg. Poblacion, Banaue, Ifugao",16.9117913,121.0614068,TRUE,
Ifugao,Hingyon,"Hingyon, Ifugao",COMELEC Office Hingyon,"Municipal Bldg. Bitu, Hingyon, Ifugao",16.8511489,121.0991923,TRUE,
Ifugao,Hungduan,"Hungduan, Ifugao",COMELEC Office Hungduan,"Municipal Bldg. Poblacion, Hungduan, Ifugao",16.8403345,121.0030596,TRUE,
Ifugao,Kiangan,"Kiangan, Ifugao",COMELEC Office Kiangan,"Municipal Bldg. Poblacion, Kiangan, Ifugao",16.7791729,121.0856785,TRUE,
Ifugao,Lagawe,"Lagawe, Ifugao",COMELEC Office Lagawe,"Capitol Compound, Lagawe, Ifugao",16.8013508,121.1242889,FALSE,
Ifugao,Lamut,"Lamut, Ifugao",COMELEC Office Lamut,"Municipal Bldg. Poblacion West, Lamut, Ifugao",16.6558187,121.2092663,TRUE,
Ifugao,Mayoyao,"Mayoyao, Ifugao",COMELEC Office Mayoyao,"Municipal Bldg. Poblacion, Mayoyao, Ifugao",16.9726024,121.2221163,TRUE,
Ifugao,Tinoc,"Tinoc, Ifugao",COMELEC Office Tinoc,"Municipal Bldg. Poblacion, Tinoc, Ifugao",16.6754703,120.9363914,TRUE,
Ilocos Norte,ADAMS,"ADAMS, Ilocos Norte",COMELEC Office ADAMS,"MUNICIPAL BLDG., ADAMS, ILOCOS NORTE",18.4613108,120.903571,TRUE,
Ilocos Norte,BACARRA,"BACARRA, Ilocos Norte",COMELEC Office BACARRA,"MUNICIPAL BLDG., BACARRA, ILOCOS NORTE",18.2517377,120.6106589,TRUE,
Ilocos Norte,BADOC,"BADOC, Ilocos Norte",COMELEC Office BADOC,"MUNICIPAL BLDG., BADOC, ILOCOS NORTE",17.9267006,120.4740893,TRUE,
Ilocos Norte,BANGUI,"BANGUI, Ilocos Norte",COMELEC Office BANGUI,"NEW LEGISLATIVE BUILDING, BANGUI, ILOCOS NORTE",18.5367387,120.7657563,FALSE,
Ilocos Norte,BANNA,"BANNA, Ilocos Norte",COMELEC Office BANNA,"MUNICIPAL BLDG., BANNA, ILOCOS NORTE",17.9799546,120.6549681,TRUE,
Ilocos Norte,BATAC CITY,"BATAC CITY, Ilocos Norte",COMELEC Office BATAC CITY,"2ND FLOOR, CITY HALL, BATAC CITY, ILOCOS NORTE",18.0555035,120.5645243,TRUE,
Ilocos Norte,BURGOS,"BURGOS, Ilocos Norte",COMELEC Office BURGOS,"MUNICIPAL BLDG., BURGOS, ILOCOS NORTE",18.5110086,120.6436311,TRUE,
Ilocos Norte,CARASI,"CARASI, Ilocos Norte",COMELEC Office CARASI,"MUNICIPAL BLDG., CARASI, ILOCOS NORTE",18.1414459,120.821757,TRUE,
Ilocos Norte,CURRIMAO,"CURRIMAO, Ilocos Norte",COMELEC Office CURRIMAO,"MUNICIPAL BLDG., CURRIMAO, ILOCOS NORTE",18.0194482,120.4868281,TRUE,
Ilocos Norte,DINGRAS,"DINGRAS, Ilocos Norte",COMELEC Office DINGRAS,"MUNICIPAL BLDG., DINGRAS, ILOCOS NORTE",18.1024468,120.7014734,TRUE,
Ilocos Norte,DUMALNEG,"DUMALNEG, Ilocos Norte",COMELEC Office DUMALNEG,"GUEST HOUSE/ TRIBAL BLDG. , DUMALNEG, ILOCOS NORTE",18.5203924,120.812245,FALSE,
Ilocos Norte,LAOAG CITY,"LAOAG CITY, Ilocos Norte",COMELEC Office LAOAG CITY,"2ND FLOOR, LAOAG CITY HALL, LAOAG CITY, ILOCOS NORTE",18.1973235,120.5935433,TRUE,
Ilocos Norte,MARCOS,"MARCOS, Ilocos Norte",COMELEC Office MARCOS,"MUNICIPAL BLDG., MARCOS, ILOCOS NORTE",18.0434949,120.6783103,TRUE,
Ilocos Norte,NUEVA ERA,"NUEVA ERA, Ilocos Norte",COMELEC Office NUEVA ERA,"MUNICIPAL BLDG., NUEVA ERA, ILOCOS NORTE",17.9152782,120.6644106,TRUE,
Ilocos Norte,PAGUDPUD,"PAGUDPUD, Ilocos Norte",COMELEC Office PAGUDPUD,"MUNICIPAL AUDUTORIUM, PAGUDPUD, ILOCOS NORTE",18.5601717,120.788762,TRUE,
Ilocos Norte,PAOAY,"PAOAY, Ilocos Norte",COMELEC Office PAOAY,"EAST WING CIVIC CENTER., PAOAY, ILOCOS NORTE",18.0617813,120.5195093,FALSE,
Ilocos Norte,PASUQUIN,"PASUQUIN, Ilocos Norte",COMELEC Office PASUQUIN,"MUNICIPAL BLDG., PASUQUIN, ILOCOS NORTE",18.3339819,120.6194886,TRUE,
Ilocos Norte,PIDDIG,"PIDDIG, Ilocos Norte",COMELEC Office PIDDIG,"FORMER LIBRARY OFFICE., PIDDIG, ILOCOS NORTE",18.1635915,120.7165263,FALSE,
Ilocos Norte,PINILI,"PINILI, Ilocos Norte",COMELEC Office PINILI,"MUNICIPAL BLDG., PINILI, ILOCOS NORTE",17.9526115,120.5273877,TRUE,
